date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:45:03	132150/132150	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/06paginacionrest/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/06paginacionrest/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:04	147990/147990	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/07vaadin/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/07vaadin/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:04	102111/102111	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/08ejecutores/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/08ejecutores/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:04	94156/94156	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/09serviciocompo/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/09serviciocompo/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:04	123189/123189	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/10servicios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/10servicios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:04	91562/91562	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:05	140829/140829	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/01modelo/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/01modelo/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:05	101886/101886	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/02dto/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/02dto/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:05	98795/98795	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/03repositorios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/03repositorios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:05	144865/144865	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/04controller/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/04controller/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:05	90619/90619	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/05resultados/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/11proyecto/05resultados/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:06	112899/112899	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/12springproj/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/12springproj/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:06	80793/80793	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/05basesdatosnonsql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/05basesdatosnonsql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:06	104965/104965	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/05basesdatosnonsql/mongodb/01nosql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/05basesdatosnonsql/mongodb/01nosql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:06	114803/114803	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/05basesdatosnonsql/mongodb/03springmongodb/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/05basesdatosnonsql/mongodb/03springmongodb/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:07	78287/78287	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:07	78734/78734	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:07	91644/91644	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/1.introduccion_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/1.introduccion_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:07	83853/83853	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/2.estados_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/2.estados_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:08	83207/83207	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/3.instalacion_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/1.introduccion_git/3.instalacion_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:08	78764/78764	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:08	84804/84804	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/1.configuracion_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/1.configuracion_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:08	91370/91370	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/2.inicializar_repo/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/2.inicializar_repo/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:08	92233/92233	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/3.cambios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/3.cambios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:09	91789/91789	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/4.ignorar_archivos/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/4.ignorar_archivos/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:09	87604/87604	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/5.checkout/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/5.checkout/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:09	83319/83319	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/6.log/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/6.log/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:09	90796/90796	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/7.archivos_modificados/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/7.archivos_modificados/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:10	88169/88169	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/8.cambios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/8.cambios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:10	86710/86710	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/9.eliminar_archivos/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/9.eliminar_archivos/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:10	85090/85090	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/10.limitar/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/2.fundamentos_git/10.limitar/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:10	89250/89250	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/3.remotos/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/3.remotos/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:10	85182/85182	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/4.etiquetado/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/4.etiquetado/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:11	78715/78715	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/5.ramas_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/5.ramas_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:11	90364/90364	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/5.ramas_git/1.ramificaciones_git/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/5.ramas_git/1.ramificaciones_git/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:11	85599/85599	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/5.ramas_git/2.ramificaciones_remotas/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/5.ramas_git/2.ramificaciones_remotas/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:11	89864/89864	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:01%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/git/6.claves_ssh/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/git/6.claves_ssh/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:11	87/87	---M--	302	error ('Found')	text/html	date:Wed,%2017%20Sep%202025%2020:45:12%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/categories	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/categories	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:12	81/81	---M--	302	error ('Found')	text/html	date:Wed,%2017%20Sep%202025%2020:45:12%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/tags	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/tags	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:12	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2020:45:13%20GMT	http://manuais.pages.iessanclemente.net/plantillas/dam/ad/categories/	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/categories/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:12	1182/1182	---M--	200	added ('OK')	image/png	etag:%22499dbc01-49e%22	https://mirrors.creativecommons.org/presskit/icons/cc.png	C:/Users/Javi/Desktop/AD/AD/mirrors.creativecommons.org/presskit/icons/cc.png	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:12	1173/1173	---M--	200	added ('OK')	image/png	etag:%22499dbc00-495%22	https://mirrors.creativecommons.org/presskit/icons/by.png	C:/Users/Javi/Desktop/AD/AD/mirrors.creativecommons.org/presskit/icons/by.png	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:13	1331/1331	---M--	200	added ('OK')	image/png	etag:%22499dbc01-533%22	https://mirrors.creativecommons.org/presskit/icons/nc-eu.png	C:/Users/Javi/Desktop/AD/AD/mirrors.creativecommons.org/presskit/icons/nc-eu.png	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2020:45:13%20GMT	http://manuais.pages.iessanclemente.net/plantillas/dam/ad/tags/	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/tags/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:13	1289/1289	---M--	200	added ('OK')	image/png	etag:%22499dbc04-509%22	https://mirrors.creativecommons.org/presskit/icons/sa.png	C:/Users/Javi/Desktop/AD/AD/mirrors.creativecommons.org/presskit/icons/sa.png	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:13	9160/9160	---M--	200	added ('OK')	application/javascript	date:Fri,%2006%20Jun%202025%2008:52:58%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/js/clipboard/clipboard.min.js?1749199978	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/js/clipboard/clipboard.min3c2e.js	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:13	19941/19941	---M--	200	added ('OK')	application/javascript	date:Fri,%2006%20Jun%202025%2008:52:58%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/js/perfect-scrollbar/perfect-scrollbar.min.js?1749199978	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/js/perfect-scrollbar/perfect-scrollbar.min3c2e.js	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:14	42284/42284	---M--	200	added ('OK')	application/javascript	date:Fri,%2006%20Jun%202025%2008:52:58%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/js/theme.min.js?1749199978	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/js/theme.min3c2e.js	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2020:45:40%20GMT	http://manuais.pages.iessanclemente.net/robots.txt		(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
